2024-07-04 12:51:15,258 DEBUG   HandlerThread:634519 [system_monitor.py:probe():223] {'os': 'Linux-6.5.0-41-generic-x86_64-with-glibc2.35', 'python': '3.10.12', 'heartbeatAt': '2024-07-04T07:21:15.254935', 'startedAt': '2024-07-04T07:21:14.529640', 'docker': None, 'cuda': None, 'args': (), 'state': 'running', 'program': '/home/ccbd01/HypergraphConstruction/train_with_wandb.py', 'codePathLocal': 'train_with_wandb.py', 'codePath': 'train_with_wandb.py', 'git': {'remote': 'https://github.com/OmkarKashyap/HypergraphConstruction.git', 'commit': 'bbbb4fdb1ddbfbc6e4ad9681aa014a7d6a8eb3b8'}, 'email': 'amitpadegal123@gmail.com', 'root': '/home/ccbd01/HypergraphConstruction', 'host': 'ccbd01-Precision-3660', 'username': 'ccbd01', 'executable': '/home/ccbd01/HypergraphConstruction/venv/bin/python3', 'cpu_count': 24, 'cpu_count_logical': 32, 'cpu_freq': {'current': 1739.5365, 'min': 800.0, 'max': 4787.5}, 'cpu_freq_per_core': [{'current': 2793.432, 'min': 800.0, 'max': 5300.0}, {'current': 800.0, 'min': 800.0, 'max': 5300.0}, {'current': 5252.37, 'min': 800.0, 'max': 5300.0}, {'current': 800.0, 'min': 800.0, 'max': 5300.0}, {'current': 800.0, 'min': 800.0, 'max': 5600.0}, {'current': 3477.133, 'min': 800.0, 'max': 5600.0}, {'current': 4813.35, 'min': 800.0, 'max': 5600.0}, {'current': 800.0, 'min': 800.0, 'max': 5600.0}, {'current': 4805.257, 'min': 800.0, 'max': 5300.0}, {'current': 800.0, 'min': 800.0, 'max': 5300.0}, {'current': 800.0, 'min': 800.0, 'max': 5300.0}, {'current': 800.0, 'min': 800.0, 'max': 5300.0}, {'current': 4419.017, 'min': 800.0, 'max': 5300.0}, {'current': 800.0, 'min': 800.0, 'max': 5300.0}, {'current': 3578.252, 'min': 800.0, 'max': 5300.0}, {'current': 800.0, 'min': 800.0, 'max': 5300.0}, {'current': 800.0, 'min': 800.0, 'max': 4200.0}, {'current': 800.0, 'min': 800.0, 'max': 4200.0}, {'current': 800.0, 'min': 800.0, 'max': 4200.0}, {'current': 800.0, 'min': 800.0, 'max': 4200.0}, {'current': 800.0, 'min': 800.0, 'max': 4200.0}, {'current': 3923.653, 'min': 800.0, 'max': 4200.0}, {'current': 800.0, 'min': 800.0, 'max': 4200.0}, {'current': 4202.806, 'min': 800.0, 'max': 4200.0}, {'current': 800.0, 'min': 800.0, 'max': 4200.0}, {'current': 799.898, 'min': 800.0, 'max': 4200.0}, {'current': 800.0, 'min': 800.0, 'max': 4200.0}, {'current': 800.0, 'min': 800.0, 'max': 4200.0}, {'current': 800.0, 'min': 800.0, 'max': 4200.0}, {'current': 800.0, 'min': 800.0, 'max': 4200.0}, {'current': 800.0, 'min': 800.0, 'max': 4200.0}, {'current': 800.0, 'min': 800.0, 'max': 4200.0}], 'disk': {'/': {'total': 385.99983978271484, 'used': 121.75661087036133}}, 'gpu': 'NVIDIA GeForce RTX 4090', 'gpu_count': 1, 'gpu_devices': [{'name': 'NVIDIA GeForce RTX 4090', 'memory_total': 24146608128}], 'memory': {'total': 125.48067855834961}}
2024-07-04 12:51:15,258 INFO    HandlerThread:634519 [system_monitor.py:probe():224] Finished collecting system info
2024-07-04 12:51:15,258 INFO    HandlerThread:634519 [system_monitor.py:probe():227] Publishing system info
2024-07-04 12:51:15,258 INFO    HandlerThread:634519 [system_monitor.py:probe():229] Finished publishing system info
2024-07-04 12:51:15,260 DEBUG   SenderThread:634519 [sender.py:send():379] send: files
2024-07-04 12:51:15,260 INFO    SenderThread:634519 [sender.py:_save_file():1454] saving file wandb-metadata.json with policy now
2024-07-04 12:51:15,289 DEBUG   HandlerThread:634519 [handler.py:handle_request():158] handle_request: python_packages
2024-07-04 12:51:15,289 DEBUG   SenderThread:634519 [sender.py:send_request():406] send_request: python_packages
2024-07-04 12:51:15,330 DEBUG   HandlerThread:634519 [handler.py:handle_request():158] handle_request: stop_status
2024-07-04 12:51:15,330 DEBUG   HandlerThread:634519 [handler.py:handle_request():158] handle_request: internal_messages
2024-07-04 12:51:15,330 DEBUG   SenderThread:634519 [sender.py:send_request():406] send_request: stop_status
2024-07-04 12:51:15,674 DEBUG   SenderThread:634519 [sender.py:send():379] send: telemetry
2024-07-04 12:51:16,184 INFO    Thread-12 :634519 [dir_watcher.py:_on_file_created():271] file/dir created: /home/ccbd01/HypergraphConstruction/wandb/run-20240704_125114-8ovu8rai/files/output.log
2024-07-04 12:51:16,184 INFO    Thread-12 :634519 [dir_watcher.py:_on_file_created():271] file/dir created: /home/ccbd01/HypergraphConstruction/wandb/run-20240704_125114-8ovu8rai/files/wandb-metadata.json
2024-07-04 12:51:16,184 INFO    Thread-12 :634519 [dir_watcher.py:_on_file_created():271] file/dir created: /home/ccbd01/HypergraphConstruction/wandb/run-20240704_125114-8ovu8rai/files/requirements.txt
2024-07-04 12:51:16,290 DEBUG   HandlerThread:634519 [handler.py:handle_request():158] handle_request: internal_messages
2024-07-04 12:51:16,389 INFO    wandb-upload_0:634519 [upload_job.py:push():130] Uploaded file /tmp/tmpcrq_qgr_wandb/se7gk0yr-wandb-metadata.json
2024-07-04 12:51:16,879 DEBUG   SenderThread:634519 [sender.py:send():379] send: exit
2024-07-04 12:51:16,879 INFO    SenderThread:634519 [sender.py:send_exit():586] handling exit code: 0
2024-07-04 12:51:16,879 INFO    SenderThread:634519 [sender.py:send_exit():588] handling runtime: 1
2024-07-04 12:51:16,879 INFO    SenderThread:634519 [sender.py:_save_file():1454] saving file wandb-summary.json with policy end
2024-07-04 12:51:16,879 INFO    SenderThread:634519 [sender.py:send_exit():594] send defer
2024-07-04 12:51:16,879 DEBUG   HandlerThread:634519 [handler.py:handle_request():158] handle_request: defer
2024-07-04 12:51:16,879 INFO    HandlerThread:634519 [handler.py:handle_request_defer():184] handle defer: 0
2024-07-04 12:51:16,879 DEBUG   SenderThread:634519 [sender.py:send_request():406] send_request: defer
2024-07-04 12:51:16,879 INFO    SenderThread:634519 [sender.py:send_request_defer():610] handle sender defer: 0
2024-07-04 12:51:16,879 INFO    SenderThread:634519 [sender.py:transition_state():614] send defer: 1
2024-07-04 12:51:16,880 DEBUG   HandlerThread:634519 [handler.py:handle_request():158] handle_request: defer
2024-07-04 12:51:16,880 INFO    HandlerThread:634519 [handler.py:handle_request_defer():184] handle defer: 1
2024-07-04 12:51:16,880 DEBUG   SenderThread:634519 [sender.py:send_request():406] send_request: defer
2024-07-04 12:51:16,880 INFO    SenderThread:634519 [sender.py:send_request_defer():610] handle sender defer: 1
2024-07-04 12:51:16,880 INFO    SenderThread:634519 [sender.py:transition_state():614] send defer: 2
2024-07-04 12:51:16,880 DEBUG   HandlerThread:634519 [handler.py:handle_request():158] handle_request: defer
2024-07-04 12:51:16,880 INFO    HandlerThread:634519 [handler.py:handle_request_defer():184] handle defer: 2
2024-07-04 12:51:16,880 INFO    HandlerThread:634519 [system_monitor.py:finish():203] Stopping system monitor
2024-07-04 12:51:16,880 INFO    HandlerThread:634519 [interfaces.py:finish():200] Joined cpu monitor
2024-07-04 12:51:16,880 INFO    HandlerThread:634519 [interfaces.py:finish():200] Joined disk monitor
2024-07-04 12:51:16,880 DEBUG   SystemMonitor:634519 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2024-07-04 12:51:16,881 DEBUG   SystemMonitor:634519 [system_monitor.py:_start():179] Finished system metrics aggregation loop
2024-07-04 12:51:16,881 DEBUG   SystemMonitor:634519 [system_monitor.py:_start():183] Publishing last batch of metrics
2024-07-04 12:51:16,909 INFO    HandlerThread:634519 [interfaces.py:finish():200] Joined gpu monitor
2024-07-04 12:51:16,909 INFO    HandlerThread:634519 [interfaces.py:finish():200] Joined memory monitor
2024-07-04 12:51:16,909 INFO    HandlerThread:634519 [interfaces.py:finish():200] Joined network monitor
2024-07-04 12:51:16,909 DEBUG   SenderThread:634519 [sender.py:send_request():406] send_request: defer
2024-07-04 12:51:16,909 INFO    SenderThread:634519 [sender.py:send_request_defer():610] handle sender defer: 2
2024-07-04 12:51:16,909 INFO    SenderThread:634519 [sender.py:transition_state():614] send defer: 3
2024-07-04 12:51:16,909 DEBUG   SenderThread:634519 [sender.py:send():379] send: stats
2024-07-04 12:51:16,909 DEBUG   HandlerThread:634519 [handler.py:handle_request():158] handle_request: defer
2024-07-04 12:51:16,909 INFO    HandlerThread:634519 [handler.py:handle_request_defer():184] handle defer: 3
2024-07-04 12:51:16,909 DEBUG   SenderThread:634519 [sender.py:send_request():406] send_request: defer
2024-07-04 12:51:16,909 INFO    SenderThread:634519 [sender.py:send_request_defer():610] handle sender defer: 3
2024-07-04 12:51:16,909 INFO    SenderThread:634519 [sender.py:transition_state():614] send defer: 4
2024-07-04 12:51:16,910 DEBUG   HandlerThread:634519 [handler.py:handle_request():158] handle_request: defer
2024-07-04 12:51:16,910 INFO    HandlerThread:634519 [handler.py:handle_request_defer():184] handle defer: 4
2024-07-04 12:51:16,910 DEBUG   SenderThread:634519 [sender.py:send_request():406] send_request: defer
2024-07-04 12:51:16,910 INFO    SenderThread:634519 [sender.py:send_request_defer():610] handle sender defer: 4
2024-07-04 12:51:16,910 INFO    SenderThread:634519 [sender.py:transition_state():614] send defer: 5
2024-07-04 12:51:16,910 DEBUG   HandlerThread:634519 [handler.py:handle_request():158] handle_request: defer
2024-07-04 12:51:16,910 INFO    HandlerThread:634519 [handler.py:handle_request_defer():184] handle defer: 5
2024-07-04 12:51:16,910 DEBUG   SenderThread:634519 [sender.py:send():379] send: summary
2024-07-04 12:51:16,910 INFO    SenderThread:634519 [sender.py:_save_file():1454] saving file wandb-summary.json with policy end
2024-07-04 12:51:16,910 DEBUG   SenderThread:634519 [sender.py:send_request():406] send_request: defer
2024-07-04 12:51:16,910 INFO    SenderThread:634519 [sender.py:send_request_defer():610] handle sender defer: 5
2024-07-04 12:51:16,910 INFO    SenderThread:634519 [sender.py:transition_state():614] send defer: 6
2024-07-04 12:51:16,910 DEBUG   HandlerThread:634519 [handler.py:handle_request():158] handle_request: defer
2024-07-04 12:51:16,910 INFO    HandlerThread:634519 [handler.py:handle_request_defer():184] handle defer: 6
2024-07-04 12:51:16,911 DEBUG   SenderThread:634519 [sender.py:send_request():406] send_request: defer
2024-07-04 12:51:16,911 INFO    SenderThread:634519 [sender.py:send_request_defer():610] handle sender defer: 6
2024-07-04 12:51:16,912 DEBUG   HandlerThread:634519 [handler.py:handle_request():158] handle_request: status_report
2024-07-04 12:51:17,184 INFO    Thread-12 :634519 [dir_watcher.py:_on_file_created():271] file/dir created: /home/ccbd01/HypergraphConstruction/wandb/run-20240704_125114-8ovu8rai/files/wandb-summary.json
2024-07-04 12:51:17,185 INFO    SenderThread:634519 [sender.py:transition_state():614] send defer: 7
2024-07-04 12:51:17,185 DEBUG   HandlerThread:634519 [handler.py:handle_request():158] handle_request: defer
2024-07-04 12:51:17,185 INFO    HandlerThread:634519 [handler.py:handle_request_defer():184] handle defer: 7
2024-07-04 12:51:17,185 DEBUG   SenderThread:634519 [sender.py:send_request():406] send_request: defer
2024-07-04 12:51:17,185 INFO    SenderThread:634519 [sender.py:send_request_defer():610] handle sender defer: 7
2024-07-04 12:51:17,879 DEBUG   HandlerThread:634519 [handler.py:handle_request():158] handle_request: poll_exit
2024-07-04 12:51:17,902 INFO    SenderThread:634519 [sender.py:transition_state():614] send defer: 8
2024-07-04 12:51:17,902 DEBUG   SenderThread:634519 [sender.py:send_request():406] send_request: poll_exit
2024-07-04 12:51:17,902 DEBUG   HandlerThread:634519 [handler.py:handle_request():158] handle_request: defer
2024-07-04 12:51:17,902 INFO    HandlerThread:634519 [handler.py:handle_request_defer():184] handle defer: 8
2024-07-04 12:51:17,902 DEBUG   SenderThread:634519 [sender.py:send_request():406] send_request: defer
2024-07-04 12:51:17,902 INFO    SenderThread:634519 [sender.py:send_request_defer():610] handle sender defer: 8
2024-07-04 12:51:17,902 INFO    SenderThread:634519 [job_builder.py:build():440] Attempting to build job artifact
2024-07-04 12:51:17,902 INFO    SenderThread:634519 [job_builder.py:_get_source_type():569] is repo sourced job
2024-07-04 12:51:17,909 INFO    SenderThread:634519 [job_builder.py:build():545] adding wandb-job metadata file
2024-07-04 12:51:17,918 INFO    SenderThread:634519 [sender.py:transition_state():614] send defer: 9
2024-07-04 12:51:17,918 DEBUG   HandlerThread:634519 [handler.py:handle_request():158] handle_request: defer
2024-07-04 12:51:17,918 INFO    HandlerThread:634519 [handler.py:handle_request_defer():184] handle defer: 9
2024-07-04 12:51:17,918 DEBUG   SenderThread:634519 [sender.py:send():379] send: artifact
2024-07-04 12:51:18,184 INFO    Thread-12 :634519 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/ccbd01/HypergraphConstruction/wandb/run-20240704_125114-8ovu8rai/files/output.log
2024-07-04 12:51:18,184 INFO    Thread-12 :634519 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/ccbd01/HypergraphConstruction/wandb/run-20240704_125114-8ovu8rai/files/config.yaml
2024-07-04 12:51:18,879 DEBUG   HandlerThread:634519 [handler.py:handle_request():158] handle_request: poll_exit
2024-07-04 12:51:19,300 INFO    SenderThread:634519 [sender.py:send_artifact():1530] sent artifact job-https___github.com_OmkarKashyap_HypergraphConstruction.git_train_with_wandb.py - {'id': 'QXJ0aWZhY3Q6OTQyNTA2NjE5', 'state': 'COMMITTED', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjI0MjkxMzc5NA==', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6OTQyNTA2NjE5', 'versionIndex': 0}}}
2024-07-04 12:51:19,300 DEBUG   SenderThread:634519 [sender.py:send_request():406] send_request: defer
2024-07-04 12:51:19,300 INFO    SenderThread:634519 [sender.py:send_request_defer():610] handle sender defer: 9
2024-07-04 12:51:19,300 INFO    SenderThread:634519 [dir_watcher.py:finish():358] shutting down directory watcher
2024-07-04 12:51:20,185 INFO    SenderThread:634519 [dir_watcher.py:finish():388] scan: /home/ccbd01/HypergraphConstruction/wandb/run-20240704_125114-8ovu8rai/files
2024-07-04 12:51:20,185 INFO    SenderThread:634519 [dir_watcher.py:finish():402] scan save: /home/ccbd01/HypergraphConstruction/wandb/run-20240704_125114-8ovu8rai/files/requirements.txt requirements.txt
2024-07-04 12:51:20,185 INFO    SenderThread:634519 [dir_watcher.py:finish():402] scan save: /home/ccbd01/HypergraphConstruction/wandb/run-20240704_125114-8ovu8rai/files/output.log output.log
2024-07-04 12:51:20,185 INFO    SenderThread:634519 [dir_watcher.py:finish():402] scan save: /home/ccbd01/HypergraphConstruction/wandb/run-20240704_125114-8ovu8rai/files/wandb-summary.json wandb-summary.json
2024-07-04 12:51:20,186 INFO    SenderThread:634519 [dir_watcher.py:finish():402] scan save: /home/ccbd01/HypergraphConstruction/wandb/run-20240704_125114-8ovu8rai/files/config.yaml config.yaml
2024-07-04 12:51:20,186 INFO    SenderThread:634519 [dir_watcher.py:finish():402] scan save: /home/ccbd01/HypergraphConstruction/wandb/run-20240704_125114-8ovu8rai/files/wandb-metadata.json wandb-metadata.json
2024-07-04 12:51:20,186 INFO    SenderThread:634519 [sender.py:transition_state():614] send defer: 10
2024-07-04 12:51:20,186 DEBUG   SenderThread:634519 [sender.py:send_request():406] send_request: poll_exit
2024-07-04 12:51:20,187 DEBUG   HandlerThread:634519 [handler.py:handle_request():158] handle_request: defer
2024-07-04 12:51:20,188 INFO    HandlerThread:634519 [handler.py:handle_request_defer():184] handle defer: 10
2024-07-04 12:51:20,190 DEBUG   SenderThread:634519 [sender.py:send_request():406] send_request: defer
2024-07-04 12:51:20,190 INFO    SenderThread:634519 [sender.py:send_request_defer():610] handle sender defer: 10
2024-07-04 12:51:20,190 INFO    SenderThread:634519 [file_pusher.py:finish():169] shutting down file pusher
2024-07-04 12:51:20,813 INFO    wandb-upload_0:634519 [upload_job.py:push():130] Uploaded file /home/ccbd01/HypergraphConstruction/wandb/run-20240704_125114-8ovu8rai/files/requirements.txt
2024-07-04 12:51:20,880 INFO    wandb-upload_1:634519 [upload_job.py:push():130] Uploaded file /home/ccbd01/HypergraphConstruction/wandb/run-20240704_125114-8ovu8rai/files/output.log
2024-07-04 12:51:20,880 DEBUG   HandlerThread:634519 [handler.py:handle_request():158] handle_request: poll_exit
2024-07-04 12:51:20,881 DEBUG   SenderThread:634519 [sender.py:send_request():406] send_request: poll_exit
2024-07-04 12:51:20,961 INFO    wandb-upload_2:634519 [upload_job.py:push():130] Uploaded file /home/ccbd01/HypergraphConstruction/wandb/run-20240704_125114-8ovu8rai/files/wandb-summary.json
2024-07-04 12:51:20,997 INFO    wandb-upload_3:634519 [upload_job.py:push():130] Uploaded file /home/ccbd01/HypergraphConstruction/wandb/run-20240704_125114-8ovu8rai/files/config.yaml
2024-07-04 12:51:21,198 INFO    Thread-11 (_thread_body):634519 [sender.py:transition_state():614] send defer: 11
2024-07-04 12:51:21,198 DEBUG   HandlerThread:634519 [handler.py:handle_request():158] handle_request: defer
2024-07-04 12:51:21,198 INFO    HandlerThread:634519 [handler.py:handle_request_defer():184] handle defer: 11
2024-07-04 12:51:21,199 DEBUG   SenderThread:634519 [sender.py:send_request():406] send_request: defer
2024-07-04 12:51:21,199 INFO    SenderThread:634519 [sender.py:send_request_defer():610] handle sender defer: 11
2024-07-04 12:51:21,199 INFO    SenderThread:634519 [file_pusher.py:join():175] waiting for file pusher
2024-07-04 12:51:21,199 INFO    SenderThread:634519 [sender.py:transition_state():614] send defer: 12
2024-07-04 12:51:21,199 DEBUG   HandlerThread:634519 [handler.py:handle_request():158] handle_request: defer
2024-07-04 12:51:21,199 INFO    HandlerThread:634519 [handler.py:handle_request_defer():184] handle defer: 12
2024-07-04 12:51:21,199 DEBUG   SenderThread:634519 [sender.py:send_request():406] send_request: defer
2024-07-04 12:51:21,199 INFO    SenderThread:634519 [sender.py:send_request_defer():610] handle sender defer: 12
2024-07-04 12:51:21,199 INFO    SenderThread:634519 [file_stream.py:finish():601] file stream finish called
2024-07-04 12:51:21,482 INFO    SenderThread:634519 [file_stream.py:finish():605] file stream finish is done
2024-07-04 12:51:21,482 INFO    SenderThread:634519 [sender.py:transition_state():614] send defer: 13
2024-07-04 12:51:21,482 DEBUG   HandlerThread:634519 [handler.py:handle_request():158] handle_request: defer
2024-07-04 12:51:21,482 INFO    HandlerThread:634519 [handler.py:handle_request_defer():184] handle defer: 13
2024-07-04 12:51:21,482 DEBUG   SenderThread:634519 [sender.py:send_request():406] send_request: defer
2024-07-04 12:51:21,482 INFO    SenderThread:634519 [sender.py:send_request_defer():610] handle sender defer: 13
2024-07-04 12:51:21,482 INFO    SenderThread:634519 [sender.py:transition_state():614] send defer: 14
2024-07-04 12:51:21,483 DEBUG   HandlerThread:634519 [handler.py:handle_request():158] handle_request: defer
2024-07-04 12:51:21,483 INFO    HandlerThread:634519 [handler.py:handle_request_defer():184] handle defer: 14
2024-07-04 12:51:21,483 DEBUG   SenderThread:634519 [sender.py:send():379] send: final
2024-07-04 12:51:21,483 DEBUG   SenderThread:634519 [sender.py:send():379] send: footer
2024-07-04 12:51:21,483 DEBUG   SenderThread:634519 [sender.py:send_request():406] send_request: defer
2024-07-04 12:51:21,483 INFO    SenderThread:634519 [sender.py:send_request_defer():610] handle sender defer: 14
2024-07-04 12:51:21,483 DEBUG   HandlerThread:634519 [handler.py:handle_request():158] handle_request: poll_exit
2024-07-04 12:51:21,484 DEBUG   SenderThread:634519 [sender.py:send_request():406] send_request: poll_exit
2024-07-04 12:51:21,484 DEBUG   HandlerThread:634519 [handler.py:handle_request():158] handle_request: server_info
2024-07-04 12:51:21,484 DEBUG   HandlerThread:634519 [handler.py:handle_request():158] handle_request: poll_exit
2024-07-04 12:51:21,484 DEBUG   HandlerThread:634519 [handler.py:handle_request():158] handle_request: get_summary
2024-07-04 12:51:21,484 DEBUG   HandlerThread:634519 [handler.py:handle_request():158] handle_request: sampled_history
2024-07-04 12:51:21,484 DEBUG   HandlerThread:634519 [handler.py:handle_request():158] handle_request: internal_messages
2024-07-04 12:51:21,484 DEBUG   SenderThread:634519 [sender.py:send_request():406] send_request: server_info
2024-07-04 12:51:21,752 DEBUG   SenderThread:634519 [sender.py:send_request():406] send_request: poll_exit
2024-07-04 12:51:21,752 INFO    MainThread:634519 [wandb_run.py:_footer_history_summary_info():3991] rendering history
2024-07-04 12:51:21,752 INFO    MainThread:634519 [wandb_run.py:_footer_history_summary_info():4023] rendering summary
2024-07-04 12:51:21,752 INFO    MainThread:634519 [wandb_run.py:_footer_sync_info():3950] logging synced files
2024-07-04 12:51:21,752 DEBUG   HandlerThread:634519 [handler.py:handle_request():158] handle_request: shutdown
2024-07-04 12:51:21,752 INFO    HandlerThread:634519 [handler.py:finish():882] shutting down handler
2024-07-04 12:51:22,485 INFO    WriterThread:634519 [datastore.py:close():296] close: /home/ccbd01/HypergraphConstruction/wandb/run-20240704_125114-8ovu8rai/run-8ovu8rai.wandb
2024-07-04 12:51:22,752 INFO    SenderThread:634519 [sender.py:finish():1608] shutting down sender
2024-07-04 12:51:22,752 INFO    SenderThread:634519 [file_pusher.py:finish():169] shutting down file pusher
2024-07-04 12:51:22,752 INFO    SenderThread:634519 [file_pusher.py:join():175] waiting for file pusher
